Feature ID	Taxon	Confidence
0f80f33dce8a85d7f1032250a746c763	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Corynebacteriaceae;D_5__Corynebacterium 1	0.8253035094292993
586485b441983eb137f9bb29a9824090	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	0.9999790617458505
1d6c470f781d424c620102df82cc2d27	D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__uncultured;D_6__uncultured bacterium	0.7872736169932494
a1075667668ddb9d411d7de1abed9d47	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus	0.9999920211891652
6c687ad2b2bdc11a04eac24bdaa14d45	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.9275734269800329
2b39cafe3813dc3272d6d4f32a52177e	D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae;D_3__Babeliales	0.9999968095426118
5ffd4c1a05965baad6af636928a5cb02	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Salinisphaerales;D_4__Salinisphaeraceae;D_5__Salinisphaera;D_6__Salinisphaera hydrothermalis	0.9754057405743698
ad12dcd13b7aca5bdfd2b80cd5413448	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Spirosomaceae;D_5__Dyadobacter	0.9976819168824228
aa25e989376157ce8ea1616cdb9a496e	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Corynebacteriaceae;D_5__Corynebacterium 1	0.9271681986626138
d27bdb01a933846e86a36bf0b7960fba	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Rhodocyclaceae;D_5__Zoogloea	0.9377846097643542
0769c23041c02aa672ebb65cc462f625	D_0__Bacteria	0.7396262002274883
c3f5da940a3e6da5563f49c88b6cdc6a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae	0.9995917146214709
a978fa4bc506216bcea302af4b892d18	D_0__Eukaryota	0.8370650143071456
ba91595e8a5b9cbf550d3fd7f2ef35ca	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Perlucidibaca;D_6__uncultured bacterium	0.9243817969997097
82afcd362d66c01ba28ba336f731515e	Unassigned	0.33565280022108834
bc3715d9551fa3c93cd337a853033ab2	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14	0.8096176242973755
361da1ae6c5f4f53e88fa27f071d838d	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Corynebacteriaceae;D_5__Lawsonella	0.9999959406913823
